page_id,year,month,rank,title,views
4060125,2017,9,359,W rytmie serca (serial telewizyjny),25409
2865738,2017,9,417,Lista odcinków serialu Świat według Kiepskich,23150
3110896,2017,9,422,Aleksander Milwiw-Baron,23009
1543724,2017,9,455,Bruno Miecugow,22153
2528082,2017,9,564,Dorota Szelągowska,19700
2475452,2017,9,567,Mariusz Ostrowski,19620
3956986,2017,9,677,Jerzy Zięba,17798
912729,2017,9,685,Ryszard Faron,17680
5574161,2017,9,746,Andrzej Młynarczyk,16943
30338,2017,9,944,Iloczyn,15054
3924111,2017,9,966,Alfons Maćkowiak,14895
4391671,2017,9,973,Pierwsza miłość,14858
3108052,2017,10,18,Joanna Przetakiewicz,91560
3956986,2017,10,32,Jerzy Zięba,77046
1814487,2017,10,38,Linia kolejowa nr 250,72149
35410,2017,10,93,Sosręb,48778
134786,2017,10,121,Dzień Edukacji Narodowej,42964
3759751,2017,10,168,Tomasz Oświeciński,38011
5142645,2017,10,184,Maria Sadowska,36648
648394,2017,10,212,Piotr Tymochowicz,34395
3849212,2017,10,221,Sprawiedliwi – Wydział Kryminalny,33460
80379,2017,10,225,Strzelcy bramek dla reprezentacji Polski w piłce nożnej mężczyzn,33322
178586,2017,10,324,Rezydent,27960
2528082,2017,10,344,Dorota Szelągowska,26882
5317050,2017,10,361,Rafał Wolski,26094
3052427,2017,10,469,Łukasz Jakóbiak,22864
2865738,2017,10,487,Lista odcinków serialu Świat według Kiepskich,22506
672962,2017,10,495,Tadeusz Szymków,22373
783009,2017,10,505,Andrzej Banasiak,22190
3110896,2017,10,562,Aleksander Milwiw-Baron,21362
4160301,2017,10,593,Jerzy Targalski,20845
4060125,2017,10,631,W rytmie serca (serial telewizyjny),20032
2916980,2017,10,666,Małgorzata Rozenek-Majdan,19377
3754675,2017,10,726,Stanisław Karpiel-Bułecka,18442
30338,2017,10,785,Iloczyn,17767
3551554,2017,10,826,Kortez,17451
495625,2017,10,831,Tomasz Kammel,17416
3904462,2017,10,854,Renata Sosin,17180
21322,2017,10,884,Stopnie naukowe w Polsce,16910
3127740,2017,10,961,Historia reprezentacji Polski w piłce nożnej mężczyzn,16049
3015,2017,10,980,Krainy geograficzne w Polsce,15923
5537226,2017,10,983,Zjednoczenie Niemiec,15906
2420785,2017,11,24,Areometr Richtera,88288
3108052,2017,11,25,Joanna Przetakiewicz,88027
3551554,2017,11,35,Kortez,75595
1814487,2017,11,78,Linia kolejowa nr 250,53605
5142645,2017,11,136,Maria Sadowska,41225
3754675,2017,11,275,Stanisław Karpiel-Bułecka,30530
3849212,2017,11,296,Sprawiedliwi – Wydział Kryminalny,29270
1982415,2017,11,350,Agnieszka Paszkowska,26985
193817,2017,11,361,Sztufada,26488
3110896,2017,11,446,Aleksander Milwiw-Baron,24332
2865738,2017,11,495,Lista odcinków serialu Świat według Kiepskich,23239
29977,2017,11,501,Zwierzęta objęte ścisłą ochroną gatunkową w Polsce (2014–2017),23110
783009,2017,11,586,Andrzej Banasiak,21108
532055,2017,11,631,Jerzy Nasierowski,20448
93349,2017,11,666,Michał Zabłocki,19960
3052427,2017,11,782,Łukasz Jakóbiak,18534
4060125,2017,11,788,W rytmie serca (serial telewizyjny),18411
4391671,2017,11,789,Pierwsza miłość,18398
495625,2017,11,887,Tomasz Kammel,17399
3759751,2017,12,20,Tomasz Oświeciński,93352
3754675,2017,12,109,Stanisław Karpiel-Bułecka,44266
1814487,2017,12,111,Linia kolejowa nr 250,44001
3108052,2017,12,155,Joanna Przetakiewicz,38375
4297547,2017,12,208,Anna Dąbrowska,33163
3849212,2017,12,223,Sprawiedliwi – Wydział Kryminalny,32231
1550465,2017,12,292,Kolędy polskie,28903
3551554,2017,12,312,Kortez,27737
783009,2017,12,339,Andrzej Banasiak,26314
2421809,2017,12,417,Borys Mańkowski,23681
2634565,2017,12,474,Yach Paszkiewicz,21940
2865738,2017,12,505,Lista odcinków serialu Świat według Kiepskich,21387
200005,2017,12,534,Sławomir Świerzyński,20775
721375,2017,12,601,Wanda Kwietniewska,19717
1373254,2017,12,683,Paweł Golec,18372
1215783,2017,12,717,Obwodnica Marek,17973
565959,2017,12,750,Dominika Gawęda,17624
601926,2017,12,793,Leszek Aleksander Moczulski,17087
3690242,2017,12,799,Piękni i Młodzi,16958
2916980,2017,12,806,Małgorzata Rozenek-Majdan,16926
2528082,2017,12,821,Dorota Szelągowska,16794
3462869,2017,12,872,Sound’n’Grace,16265
4151916,2017,12,896,Marcin Dubieniecki,15994
3461152,2017,12,932,Piotr Pytel,15691
1093578,2017,12,936,Bolter,15645
1233555,2017,12,940,Robert Korólczyk,15608
4391671,2017,12,955,Pierwsza miłość,15527
1734417,2017,12,979,Antoni Chmielewski,15296
3645764,2018,1,58,"Lista Polaków, którzy zginęli w Himalajach i Karakorum",91115
2528082,2018,1,144,Dorota Szelągowska,53592
1404377,2018,1,191,Cudka,44476
2987085,2018,1,203,Marcin Kaczkan,42361
5534054,2018,1,204,Ryszard Pawłowski,42359
1845137,2018,1,210,Lista skoczków narciarskich ze zwycięstwem w Pucharze Świata,41803
3110896,2018,1,243,Aleksander Milwiw-Baron,38594
1814487,2018,1,278,Linia kolejowa nr 250,36387
2916980,2018,1,334,Małgorzata Rozenek-Majdan,32095
198353,2018,1,379,Reprezentacja Polski w skokach narciarskich,29925
198075,2018,1,444,Waldemar Goszcz,27981
2842915,2018,1,525,Niemierza Kazimierzowic,25535
1979334,2018,1,574,Jacek Berbeka,24311
3551554,2018,1,659,Kortez,22850
3108052,2018,1,691,Joanna Przetakiewicz,22295
2865738,2018,1,697,Lista odcinków serialu Świat według Kiepskich,22207
3849212,2018,1,844,Sprawiedliwi – Wydział Kryminalny,19914
1170248,2018,1,848,Krzysztof Berbeka,19875
447208,2018,1,864,Klara Zach,19577
3956986,2018,1,900,Jerzy Zięba,19251
1468582,2018,1,946,Marek Klonowski,18729
1775302,2018,1,966,Honorata Witańska,18492
1533781,2018,1,968,Olivier Janiak,18445
4205214,2018,2,76,Agata Nizińska,63775
3645764,2018,2,139,"Lista Polaków, którzy zginęli w Himalajach i Karakorum",46520
2304885,2018,2,162,Emerytura olimpijska,43825
2528082,2018,2,189,Dorota Szelągowska,39612
774738,2018,2,206,Barbara Winiarska,37752
2987085,2018,2,223,Marcin Kaczkan,36187
2916980,2018,2,253,Małgorzata Rozenek-Majdan,33944
438686,2018,2,261,Polscy medaliści zimowych igrzysk olimpijskich,33683
3108052,2018,2,268,Joanna Przetakiewicz,32837
3110896,2018,2,289,Aleksander Milwiw-Baron,31308
3327943,2018,2,304,Grzegorz Kiełb,30431
5534054,2018,2,322,Ryszard Pawłowski,29405
1641249,2018,2,373,Igor Kwiatkowski,27197
3052928,2018,2,408,KęKę,25860
4206006,2018,2,412,Jarosław Botor,25818
3214394,2018,2,464,Paweł Tamborski,24400
3759751,2018,2,537,Tomasz Oświeciński,22785
1814487,2018,2,558,Linia kolejowa nr 250,22450
198353,2018,2,603,Reprezentacja Polski w skokach narciarskich,21445
1533781,2018,2,617,Olivier Janiak,21139
4208343,2018,2,707,Botoks (serial telewizyjny),19671
2865738,2018,2,711,Lista odcinków serialu Świat według Kiepskich,19602
3551554,2018,2,771,Kortez,18697
3849212,2018,2,801,Sprawiedliwi – Wydział Kryminalny,18317
3578741,2018,2,818,TPS (raper),18117
3956986,2018,2,841,Jerzy Zięba,17839
4391671,2018,2,888,Pierwsza miłość,17408
1760837,2018,3,5,Chada,248321
1845137,2018,3,29,Lista skoczków narciarskich ze zwycięstwem w Pucharze Świata,85508
2916980,2018,3,45,Małgorzata Rozenek-Majdan,73283
3314730,2018,3,105,Jan Kliment (tancerz),50846
4140995,2018,3,106,Pitbull. Ostatni pies,50585
1207775,2018,3,126,Kolaudacja,47361
109888,2018,3,144,Jarosław Kret,43221
3862891,2018,3,192,Krzysztof Gojdź,37209
1435935,2018,3,197,Zabójstwo małżeństwa Jaroszewiczów,37008
1814487,2018,3,213,Linia kolejowa nr 250,35365
3108052,2018,3,261,Joanna Przetakiewicz,32048
4208343,2018,3,283,Botoks (serial telewizyjny),30825
1562436,2018,3,350,Kali (raper),27889
2799104,2018,3,369,Andrzej Jaroszewicz,27471
761834,2018,3,372,Monika Borys,27336
3849212,2018,3,431,Sprawiedliwi – Wydział Kryminalny,25376
3052928,2018,3,434,KęKę,25300
3759751,2018,3,547,Tomasz Oświeciński,22382
1641249,2018,3,610,Igor Kwiatkowski,21126
3966210,2018,3,621,Gliniarze (serial telewizyjny),20828
2865738,2018,3,630,Lista odcinków serialu Świat według Kiepskich,20705
6001352,2018,3,634,Anna Guzik,20602
495625,2018,3,670,Tomasz Kammel,20164
1346424,2018,3,690,Estry fosforanowe,19881
961703,2018,3,733,Piotr Janczerski,19452
2528082,2018,3,737,Dorota Szelągowska,19420
3754675,2018,3,741,Stanisław Karpiel-Bułecka,19341
1243529,2018,3,808,Katarzyna Montgomery,18435
1225919,2018,3,821,Jacek Kapica,18325
3551554,2018,3,883,Kortez,17568
4391671,2018,3,910,Pierwsza miłość,17351
4650781,2018,3,953,"Tamte dni, tamte noce",17023
1034284,2018,3,955,Rafał Maserak,17020
487413,2018,3,980,Maciej Dowbor,16793
4265454,2018,4,15,Emil Stępień,97877
4264676,2018,4,171,"Soma 0,5 mg",33849
29977,2018,4,172,Zwierzęta objęte ścisłą ochroną gatunkową w Polsce (2014–2017),33647
2916980,2018,4,181,Małgorzata Rozenek-Majdan,33055
4216788,2018,4,215,Ministerstwo Sprawiedliwości,30344
3052928,2018,4,231,KęKę,29911
2528082,2018,4,282,Dorota Szelągowska,27773
1760837,2018,4,283,Chada,27757
2552054,2018,4,319,Ewa Błachnio,26353
2245812,2018,4,320,Antoni Pszoniak,26274
1814487,2018,4,351,Linia kolejowa nr 250,24877
3849212,2018,4,508,Sprawiedliwi – Wydział Kryminalny,20709
3641927,2018,4,539,Nocny Kochanek,20104
1562436,2018,4,546,Kali (raper),19983
2865738,2018,4,740,Lista odcinków serialu Świat według Kiepskich,17184
3551554,2018,4,756,Kortez,17036
3753340,2018,4,816,Mandatariusz,16344
3862891,2018,4,829,Krzysztof Gojdź,16203
594670,2018,4,838,Andrzej Rosiewicz,16129
5257647,2018,4,842,Katarzyna Kwiatkowska,16065
1268748,2018,4,843,Aleja gwiazd,16052
4140995,2018,4,886,Pitbull. Ostatni pies,15594
3025485,2018,4,952,Jacek Skiba,15065
20545,2018,4,975,Polska czerwona księga zwierząt,14837
37672,2018,5,82,Defekacja,55066
3551554,2018,5,124,Kortez,45015
2916980,2018,5,127,Małgorzata Rozenek-Majdan,44441
29977,2018,5,132,Zwierzęta objęte ścisłą ochroną gatunkową w Polsce (2014–2017),43856
2354612,2018,5,145,Osadnik Gajówka,42544
4264676,2018,5,160,"Soma 0,5 mg",40872
3568924,2018,5,284,Bernadeta Krynicka,30804
3052928,2018,5,367,KęKę,27168
3849212,2018,5,399,Sprawiedliwi – Wydział Kryminalny,25807
1562436,2018,5,408,Kali (raper),25414
4265454,2018,5,448,Emil Stępień,24205
172998,2018,5,461,Piotr Bałtroczyk,23626
2516398,2018,5,486,Sara Chmiel,22969
2081539,2018,5,532,Święta katolickie w Polsce,21999
3966210,2018,5,592,Gliniarze (serial telewizyjny),20939
495625,2018,5,613,Tomasz Kammel,20570
2838951,2018,5,624,Michał Królikowski,20394
1864568,2018,5,637,Tomasz Ciachorowski,20118
154097,2018,5,726,Alojzy Piontek,18598
2017726,2018,5,756,Rezerwat przyrody Hedera,18271
1816630,2018,5,776,Powieść paraboliczna,17986
3108052,2018,5,785,Joanna Przetakiewicz,17910
2865738,2018,5,811,Lista odcinków serialu Świat według Kiepskich,17607
783009,2018,5,816,Andrzej Banasiak,17560
1760837,2018,5,868,Chada,16968
20545,2018,5,934,Polska czerwona księga zwierząt,16384
2013249,2018,6,78,Sławek Uniatowski,64493
3551554,2018,6,116,Kortez,52083
3127740,2018,6,125,Historia reprezentacji Polski w piłce nożnej mężczyzn,50504
2916980,2018,6,184,Małgorzata Rozenek-Majdan,40287
1562436,2018,6,223,Kali (raper),35786
721375,2018,6,259,Wanda Kwietniewska,32541
2374099,2018,6,270,Karol Bedorf,32178
3105535,2018,6,456,Sławomir Szewiński,22532
4264676,2018,6,477,"Soma 0,5 mg",22150
3736940,2018,6,495,Projekt Lady,21793
80379,2018,6,501,Strzelcy bramek dla reprezentacji Polski w piłce nożnej mężczyzn,21627
3108052,2018,6,520,Joanna Przetakiewicz,21144
3759751,2018,6,588,Tomasz Oświeciński,19337
691603,2018,6,589,Maciej Miecznikowski,19300
1492794,2018,6,590,Barbara Szcześniak,19288
2354612,2018,6,687,Osadnik Gajówka,17605
3332803,2018,6,689,Sara Brylewska,17581
2865738,2018,6,702,Lista odcinków serialu Świat według Kiepskich,17362
3332795,2018,6,728,Vivian Quarcoo,16980
3956986,2018,6,734,Jerzy Zięba,16858
3849212,2018,6,753,Sprawiedliwi – Wydział Kryminalny,16693
3966210,2018,6,780,Gliniarze (serial telewizyjny),16422
565959,2018,6,837,Dominika Gawęda,15720
3052928,2018,6,845,KęKę,15635
3127743,2018,6,913,Historia występów reprezentacji Polski w piłce nożnej mężczyzn w rozgrywkach międzynarodowych,15058
210385,2018,6,927,Przemysław Babiarz,14960
711391,2018,7,76,Kamil Sipowicz,59145
3551554,2018,7,157,Kortez,39194
3778614,2018,7,206,Józef Iwulski,33573
2354612,2018,7,269,Osadnik Gajówka,28559
2916980,2018,7,353,Małgorzata Rozenek-Majdan,24766
1042056,2018,7,433,"Blisko, coraz bliżej",21936
510480,2018,7,464,Milo Kurtis,20876
2865738,2018,7,468,Lista odcinków serialu Świat według Kiepskich,20774
3127740,2018,7,472,Historia reprezentacji Polski w piłce nożnej mężczyzn,20722
3108052,2018,7,529,Joanna Przetakiewicz,19493
3966210,2018,7,537,Gliniarze (serial telewizyjny),19337
3733133,2018,7,543,Marcin Matczak,19280
4264676,2018,7,550,"Soma 0,5 mg",19167
3103483,2018,7,580,Marek Chmaj,18661
960702,2018,7,649,Bohdan Zdziennicki,17536
3105535,2018,7,693,Sławomir Szewiński,16852
4274468,2018,7,694,Kobiety mafii (serial telewizyjny),16842
4951136,2018,7,788,Daleko od szosy,15629
2528082,2018,7,837,Dorota Szelągowska,15149
1735209,2018,7,854,Grzegorz Grzyb (muzyk),14990
3849212,2018,7,919,Sprawiedliwi – Wydział Kryminalny,14266
450786,2018,7,970,Wiesław Johann,13851
711391,2018,8,36,Kamil Sipowicz,63388
3967287,2018,8,42,Skurwysyn,60568
3551554,2018,8,59,Kortez,51878
2420785,2018,8,71,Areometr Richtera,49342
1814487,2018,8,116,Linia kolejowa nr 250,38939
804412,2018,8,155,Henryk Niewiadomski,33103
1524920,2018,8,183,Rinke Rooyens,30970
2354612,2018,8,222,Osadnik Gajówka,28997
3966210,2018,8,243,Gliniarze (serial telewizyjny),27703
2916980,2018,8,281,Małgorzata Rozenek-Majdan,25806
2865738,2018,8,307,Lista odcinków serialu Świat według Kiepskich,24841
916926,2018,8,395,Genowefa Pigwa,21694
4313797,2018,8,422,Tamara Gonzalez Perea,20956
649252,2018,8,459,Felicjan Andrzejczak,20017
1533781,2018,8,468,Olivier Janiak,19835
2528082,2018,8,476,Dorota Szelągowska,19642
783009,2018,8,484,Andrzej Banasiak,19543
1641249,2018,8,528,Igor Kwiatkowski,18779
565959,2018,8,544,Dominika Gawęda,18384
4293273,2018,8,547,Klocuch,18349
343412,2018,8,573,Vox (zespół muzyczny),17855
2829833,2018,8,580,Adrianna Borek,17746
3849212,2018,8,590,Sprawiedliwi – Wydział Kryminalny,17671
2013249,2018,8,592,Sławek Uniatowski,17646
510480,2018,8,623,Milo Kurtis,17225
3956986,2018,8,657,Jerzy Zięba,16911
4140995,2018,8,658,Pitbull. Ostatni pies,16895
1232047,2018,8,675,Agnieszka Woźniak-Starak,16671
86849,2018,8,687,Zbigniew Hołdys,16463
461470,2018,8,742,Krystyna Loska,15793
3641927,2018,8,761,Nocny Kochanek,15601
3675293,2018,8,786,Mirosław Gawor,15399
97207,2018,8,893,Wykaz ras psów agresywnych,14411
163034,2018,8,918,Piotr Najsztub,14186
1207775,2018,9,12,Kolaudacja,140245
141571,2018,9,55,Fundusz Obsługi Zadłużenia Zagranicznego,60497
1524920,2018,9,58,Rinke Rooyens,59085
4278512,2018,9,108,Adriana Kalska,42844
3551554,2018,9,139,Kortez,38145
1814487,2018,9,166,Linia kolejowa nr 250,35570
2334698,2018,9,183,Dariusz Przywieczerski,33960
2916980,2018,9,205,Małgorzata Rozenek-Majdan,32457
4003120,2018,9,300,Mateusz Ziółko,26912
132834,2018,9,302,Falandyzacja prawa,26853
3108052,2018,9,316,Joanna Przetakiewicz,26115
2865738,2018,9,345,Lista odcinków serialu Świat według Kiepskich,24582
3849212,2018,9,348,Sprawiedliwi – Wydział Kryminalny,24517
193093,2018,9,432,Milano (zespół muzyczny),22070
4364096,2018,9,454,Zuzanna Falzmann,21410
3690242,2018,9,480,Piękni i Młodzi,20804
3966210,2018,9,540,Gliniarze (serial telewizyjny),19628
5417420,2018,9,545,Kamienie na szaniec,19572
3481676,2018,9,554,Radzimir Dębski,19459
3510309,2018,9,564,Marek Molak,19325
729761,2018,9,575,Maja Frykowska,19117
2528082,2018,9,742,Dorota Szelągowska,16916
1255132,2018,9,821,Maciej Zientarski,15808
2829833,2018,9,855,Adrianna Borek,15551
1641249,2018,9,897,Igor Kwiatkowski,15194
4391671,2018,9,907,Pierwsza miłość,15124
330904,2018,9,938,Jolanta Pieńkowska,14784
30338,2018,9,981,Iloczyn,14496
6001268,2018,9,983,Krzysztof Łapiński,14463
1814487,2018,10,24,Linia kolejowa nr 250,86604
276033,2018,10,68,Bogdan Sawicki (dziennikarz),54529
3551554,2018,10,81,Kortez,50265
4003120,2018,10,118,Mateusz Ziółko,42472
134786,2018,10,173,Dzień Edukacji Narodowej,36479
1524920,2018,10,194,Rinke Rooyens,34355
4278512,2018,10,229,Adriana Kalska,31476
1546981,2018,10,273,Piotr Pawłowski (działacz społeczny),29070
2916980,2018,10,328,Małgorzata Rozenek-Majdan,26807
2865738,2018,10,460,Lista odcinków serialu Świat według Kiepskich,22654
160565,2018,10,466,Krystyna Krzekotowska,22459
3849212,2018,10,502,Sprawiedliwi – Wydział Kryminalny,21693
3971571,2018,10,575,Jan Śpiewak (działacz społeczny),20210
3030747,2018,10,590,Szkoła latania,19897
814678,2018,10,618,Wojciech Medyński,19484
2528082,2018,10,686,Dorota Szelągowska,18594
729761,2018,10,710,Maja Frykowska,18303
3966210,2018,10,715,Gliniarze (serial telewizyjny),18188
21322,2018,10,729,Stopnie naukowe w Polsce,17988
1658238,2018,10,733,Piotr Ferster,17943
4307220,2018,10,736,Akop Szostak,17936
30338,2018,10,780,Iloczyn,17322
495625,2018,10,792,Tomasz Kammel,17195
3108052,2018,10,837,Joanna Przetakiewicz,16819
140290,2018,10,979,Bogdan Rymanowski,15632
3564421,2018,11,7,Marek Chrzanowski (ekonomista),187873
1814487,2018,11,20,Linia kolejowa nr 250,113114
330904,2018,11,45,Jolanta Pieńkowska,77258
15522,2018,11,66,Połączenie zgrzewane,63246
3956986,2018,11,145,Jerzy Zięba,45356
1515709,2018,11,163,Centralna Doświadczalna Stacja Jedwabnicza,43177
4003120,2018,11,208,Mateusz Ziółko,37654
3551554,2018,11,288,Kortez,32268
1524920,2018,11,358,Rinke Rooyens,28773
1309149,2018,11,424,Dixon37,26174
2916980,2018,11,438,Małgorzata Rozenek-Majdan,25655
4278512,2018,11,445,Adriana Kalska,25387
425795,2018,11,494,Gomółka,24377
4201246,2018,11,496,Paweł Piekarczyk,24260
5255503,2018,11,529,Jacek Jastrzębski,23573
3030747,2018,11,530,Szkoła latania,23566
1775302,2018,11,537,Honorata Witańska,23261
1278941,2018,11,541,Elżbieta Chojna-Duch,23171
3849212,2018,11,548,Sprawiedliwi – Wydział Kryminalny,22987
2865738,2018,11,578,Lista odcinków serialu Świat według Kiepskich,22355
3966210,2018,11,630,Gliniarze (serial telewizyjny),21354
3749901,2018,11,690,Komisja śledcza do zbadania prawidłowości i legalności działań organów i instytucji publicznych wobec podmiotów wchodzących w skład Grupy Amber Gold,20310
2528082,2018,11,715,Dorota Szelągowska,19852
1760837,2018,11,730,Chada,19646
97207,2018,11,777,Wykaz ras psów agresywnych,19097
1806657,2018,11,783,Sławomir Matczak,19037
1651640,2018,11,840,Pogrzeb Józefa Piłsudskiego,18512
3108052,2018,11,871,Joanna Przetakiewicz,18099
2013249,2018,11,922,Sławek Uniatowski,17487
228398,2018,11,960,Zbigniew Korpolewski,17178
1814487,2018,12,34,Linia kolejowa nr 250,81900
3700973,2018,12,67,Romuald Dębski,62065
1550465,2018,12,93,Kolędy polskie,51073
629617,2018,12,102,Henryk Jankowski,48975
1524920,2018,12,119,Rinke Rooyens,44919
3108052,2018,12,144,Joanna Przetakiewicz,41181
2013249,2018,12,213,Sławek Uniatowski,35153
3551554,2018,12,236,Kortez,33665
2829833,2018,12,309,Adrianna Borek,29169
565959,2018,12,358,Dominika Gawęda,26756
2120547,2018,12,390,Kabaret Nowaki,25814
2268763,2018,12,443,Dorota Kwiatkowska,24221
4003120,2018,12,467,Mateusz Ziółko,23690
1128918,2018,12,494,Andrzej Jakubiak,23058
90690,2018,12,520,Wojciech Mann,22422
2916980,2018,12,591,Małgorzata Rozenek-Majdan,20914
3849212,2018,12,604,Sprawiedliwi – Wydział Kryminalny,20652
2865738,2018,12,609,Lista odcinków serialu Świat według Kiepskich,20580
1373254,2018,12,627,Paweł Golec,20252
200401,2018,12,630,Sebastian Riedel,20140
172998,2018,12,643,Piotr Bałtroczyk,19941
501712,2018,12,662,Kanibal z Rotenburga,19656
495625,2018,12,684,Tomasz Kammel,19342
69782,2018,12,854,Deklinacja w języku polskim,17333
1533781,2018,12,888,Olivier Janiak,16969
2528082,2018,12,892,Dorota Szelągowska,16926
3759751,2018,12,902,Tomasz Oświeciński,16818
670996,2018,12,947,Neo-Nówka,16423
1278941,2018,12,951,Elżbieta Chojna-Duch,16384
1775302,2018,12,960,Honorata Witańska,16299
183231,2019,1,12,Irena Dziedzic,164317
3847294,2019,1,30,Janusz Kozioł,93144
1814487,2019,1,88,Linia kolejowa nr 250,53326
5300103,2019,1,100,Ludwik Wiśniewski,50529
3110896,2019,1,134,Aleksander Milwiw-Baron,44720
3551554,2019,1,136,Kortez,44632
2916980,2019,1,251,Małgorzata Rozenek-Majdan,33855
3772785,2019,1,258,Srebrna (przedsiębiorstwo),33198
2528082,2019,1,296,Dorota Szelągowska,31165
3700973,2019,1,410,Romuald Dębski,27322
2865738,2019,1,554,Lista odcinków serialu Świat według Kiepskich,23125
2829833,2019,1,687,Adrianna Borek,20890
496180,2019,1,762,Danuta Holecka,19877
21322,2019,1,824,Stopnie naukowe w Polsce,19098
1845137,2019,1,842,Lista skoczków narciarskich ze zwycięstwem w Pucharze Świata,18881
4951136,2019,1,887,Daleko od szosy,18365
2013249,2019,1,904,Sławek Uniatowski,18222
30338,2019,1,934,Iloczyn,17965
495625,2019,1,938,Tomasz Kammel,17884
209246,2019,1,957,Zima stulecia,17765
2120547,2019,1,959,Kabaret Nowaki,17744
3165834,2019,1,977,Bogusław Leśnodorski (ur. 1975),17616
1521010,2019,2,8,Burzan,143058
980229,2019,2,26,Marta Olszewska,81445
1845137,2019,2,77,Lista skoczków narciarskich ze zwycięstwem w Pucharze Świata,48945
4452845,2019,2,81,Zakochani po uszy,48617
1814487,2019,2,86,Linia kolejowa nr 250,46353
3110896,2019,2,117,Aleksander Milwiw-Baron,40186
3077042,2019,2,176,Tadeusz Kraśko,33616
58079,2019,2,188,Lista Macierewicza,32415
4095798,2019,2,196,Włodarz (funkcja),32072
1524920,2019,2,199,Rinke Rooyens,31703
3108052,2019,2,206,Joanna Przetakiewicz,31319
3772785,2019,2,224,Srebrna (przedsiębiorstwo),30287
3551554,2019,2,229,Kortez,30057
3880276,2019,2,291,Kazimierz Kujda,26373
3966210,2019,2,302,Gliniarze (serial telewizyjny),26001
783009,2019,2,309,Andrzej Banasiak,25810
1618786,2019,2,345,Wybory do Parlamentu Europejskiego w Polsce,24849
2865738,2019,2,384,Lista odcinków serialu Świat według Kiepskich,23870
744907,2019,2,480,Tomasz Drzyzga,21780
589829,2019,2,494,Edyta Lewandowska (dziennikarka),21534
495625,2019,2,497,Tomasz Kammel,21458
2835026,2019,2,586,Jacek Dubois,19779
2528082,2019,2,612,Dorota Szelągowska,19247
4313797,2019,2,647,Tamara Gonzalez Perea,18940
4364096,2019,2,675,Zuzanna Falzmann,18525
3177440,2019,2,711,Hell’s Kitchen. Piekielna kuchnia,18037
198353,2019,2,781,Reprezentacja Polski w skokach narciarskich,17081
21322,2019,2,811,Stopnie naukowe w Polsce,16761
496258,2019,2,933,Nina Terentiew,15652
30338,2019,2,939,Iloczyn,15619
496180,2019,2,959,Danuta Holecka,15397
1042212,2019,3,1,Ofiary śmiertelne wypadków w sporcie żużlowym,536900
4313797,2019,3,60,Tamara Gonzalez Perea,71922
3110896,2019,3,75,Aleksander Milwiw-Baron,64802
3180335,2019,3,92,Robert Kupisz,55514
1289330,2019,3,103,Jerzy Kalibabka,53072
3551554,2019,3,147,Kortez,44800
1232047,2019,3,176,Agnieszka Woźniak-Starak,39836
994497,2019,3,233,Sławomir Broniarz,34923
2105510,2019,3,235,Magdalena Korzekwa-Kaliszuk,34690
2421809,2019,3,276,Borys Mańkowski,32229
1760837,2019,3,295,Chada,30628
783009,2019,3,311,Andrzej Banasiak,30014
2865738,2019,3,348,Lista odcinków serialu Świat według Kiepskich,28365
1618786,2019,3,413,Wybory do Parlamentu Europejskiego w Polsce,26140
4397602,2019,3,419,Fryderyki 2019,25912
2784134,2019,3,458,Tomasz Barański,24900
2528082,2019,3,469,Dorota Szelągowska,24715
1814487,2019,3,471,Linia kolejowa nr 250,24673
3314730,2019,3,494,Jan Kliment (tancerz),24126
184419,2019,3,506,Tadeusz Sznuk,23803
1108254,2019,3,525,Piotr Gulczyński,23428
4452845,2019,3,567,Zakochani po uszy,22616
266463,2019,3,611,Sok trawienny,21762
3767255,2019,3,629,Tomasz Działowy,21407
1920452,2019,3,710,Marian Cebulski,20145
198353,2019,3,798,Reprezentacja Polski w skokach narciarskich,19115
3754675,2019,3,807,Stanisław Karpiel-Bułecka,19024
1034284,2019,3,809,Rafał Maserak,18975
729761,2019,3,828,Maja Frykowska,18795
3966210,2019,3,845,Gliniarze (serial telewizyjny),18582
3108052,2019,3,907,Joanna Przetakiewicz,17767
3177440,2019,3,939,Hell’s Kitchen. Piekielna kuchnia,17460
4205214,2019,3,962,Agata Nizińska,17201
994497,2019,4,6,Sławomir Broniarz,138428
3110896,2019,4,63,Aleksander Milwiw-Baron,51106
2528082,2019,4,80,Dorota Szelągowska,44713
2013249,2019,4,138,Sławek Uniatowski,36043
789043,2019,4,149,Wojciech Kudelski,34758
90690,2019,4,167,Wojciech Mann,32489
4313797,2019,4,233,Tamara Gonzalez Perea,28603
3849212,2019,4,264,Sprawiedliwi – Wydział Kryminalny,26492
4492165,2019,4,278,Dance Dance Dance,26034
3180335,2019,4,284,Robert Kupisz,25893
4401986,2019,4,306,Remigiusz Wierzgoń,25031
2865738,2019,4,355,Lista odcinków serialu Świat według Kiepskich,23398
312310,2019,4,376,Agata Młynarska,22791
3177756,2019,4,453,Awans zawodowy nauczycieli,20744
3551554,2019,4,499,Kortez,19967
1095543,2019,4,500,Jolanta Wołłejko,19967
3314730,2019,4,513,Jan Kliment (tancerz),19662
1618786,2019,4,530,Wybory do Parlamentu Europejskiego w Polsce,19381
188665,2019,4,574,Notre Dame,18686
620580,2019,4,641,Otwarty fundusz emerytalny,17771
4452845,2019,4,673,Zakochani po uszy,17348
